attr.0,attr.1,attr.2,attr.3,attr.4,attr.5,attr.6,attr.7,attr.8,attr.9,class,label
0.039471358,-0.0059464,-0.000977902,-0.002827431,0.01160761,0.003158448,-0.001966244,-0.003999366,-0.000171468,-0.00740948,1,1_0871.jpg
0.031926498,-0.021638136,-0.001586853,0.011930557,-0.006701221,-0.011756007,0.003675188,-0.001359552,0.000890538,-0.007322841,1,1_0872.jpg
0.03318655,0.012562801,-0.003208242,-0.024785645,0.000104928,-0.025343128,-0.012390598,-0.0246292,-7.03E-05,-0.00178062,1,1_0873.jpg
0.07806785,-0.005583801,0.001454658,-0.017910263,0.022658467,0.008973922,-0.005581003,-0.012557211,9.07E-05,0.008344536,1,1_0874.jpg
0.05112817,-0.025055243,-0.01549465,-0.006092182,0.021675052,-0.001115995,0.007419132,-0.010242381,-0.009828408,-0.001857704,1,1_0875.jpg
0.043760143,0.016655153,-0.009250499,-0.017917115,0.00153864,-0.023594253,-0.012173913,-0.031831205,0.00268645,0.016568685,1,1_0876.jpg
0.03945503,-0.01297755,-0.017970122,-0.003659467,0.017553298,-0.010507526,0.007469425,0.004285042,-0.011352224,0.00444304,1,1_0877.jpg
0.027640656,0.005790746,0.001879964,-0.008024777,-0.009379213,-0.016722696,-0.009320453,-0.014423232,-0.001083981,-0.002939827,1,1_0878.jpg
0.029265126,-0.01493202,-0.024880813,-0.00101647,0.003883373,-0.020411385,0.00888234,-0.015838424,-0.001612161,0.011862797,1,1_0879.jpg
0.011537061,-0.012333608,-0.011706493,0.000953666,-0.007219522,-0.014248944,0.004889916,-0.010585169,-0.003237149,-0.004777661,1,1_0880.jpg
0.032430816,0.002879046,-0.01810228,-0.008711525,0.002056256,-0.028658966,0.002548168,-0.020743402,0.006319221,0.008840895,1,1_0881.jpg
0.051770367,-0.019734347,-0.017824624,-0.000652182,0.01660762,-0.013725422,0.012917784,-0.012065894,0.00807174,0.004582348,1,1_0882.jpg
0.023452057,-0.001412551,0.004208199,0.000756831,-0.000711625,-0.001325807,-0.000919703,-0.000681829,-0.00389285,-0.013975277,1,1_0883.jpg
0.026739389,-0.005306849,-0.034674108,-0.013907246,0.008353879,-0.003110009,0.003290481,0.001576791,0.005975895,0.004754419,1,1_0884.jpg
0.041915923,-0.022685455,-0.00157103,0.004454347,0.009840038,-0.005419746,0.003148537,0.003900301,0.000109933,-0.02113293,1,1_0885.jpg
0.031026324,0.00409371,-0.020226503,-0.02461241,0.014554974,-0.003034195,-0.003106766,-0.000843206,-0.005118227,0.004384396,1,1_0886.jpg
0.038562197,-0.026436998,-0.013222955,-5.82E-05,0.012584905,-0.004627325,0.000957792,-0.011508586,-0.013905222,-0.00078255,1,1_0887.jpg
0.044042557,-0.022087177,-0.00609995,0.000537195,0.006870648,-0.000549648,-0.001298884,-0.013483406,-0.00192358,-0.000847977,1,1_0888.jpg
0.038008083,-0.020650422,-0.008755801,0.001911909,0.01120281,-0.006114544,0.00206145,-0.011664787,-0.016169833,-0.002979858,1,1_0889.jpg
0.019816743,-0.01471953,2.98E-05,0.007277697,-0.009532933,0.003633653,0.00254625,0.003711383,-2.54E-05,-0.012968953,1,1_0890.jpg
0.03475731,-0.018417833,-0.00307449,-0.005314534,0.015039411,-0.010514868,-0.000926413,0.012924339,-0.013685006,-0.0086945,1,1_0891.jpg
0.029244022,-0.014408493,-0.015707491,-0.006497869,-0.003711184,-0.004120312,-0.00227874,0.012778891,0.008239752,0.000991066,1,1_0892.jpg
0.027868206,-0.013199952,-0.000789913,0.009211613,-0.014065447,-0.018700538,-0.000429579,-0.005299733,-0.003197843,-0.011788468,1,1_0893.jpg
0.035288032,0.009302253,0.010211806,0.03242136,-0.027059505,-0.015284907,0.0265948,0.00291846,0.005912815,0.015741652,1,1_0894.jpg
-0.01242121,-0.011465854,0.010304571,0.022309517,-0.016060863,-0.049747467,0.007432399,-0.022642987,-0.014317689,0.009181016,1,1_0895.jpg
0.041674096,-0.00341595,-0.003264014,-0.00847151,0.010585925,0.002749826,-0.006453021,-0.006942645,0.001623918,-0.002276225,1,1_0896.jpg
0.030432507,-0.005207295,-0.000505181,0.003628848,-0.002478035,0.000110626,0.000576122,0.003634278,-0.001575172,-0.009924919,1,1_0897.jpg
0.02657742,-0.007467741,-0.014750045,-0.007790058,0.007631298,-0.018684221,-0.000321402,-0.012858727,0.00102242,0.001599444,1,1_0898.jpg
0.029549032,-0.019497324,-0.011117312,0.008584754,0.006444065,-0.014675975,0.003867787,-0.012635705,-0.001457113,-0.005246838,1,1_0899.jpg
0.041782115,-0.016411597,-0.023311954,-0.004286345,0.017558387,-0.014393774,0.009751072,-0.011849438,0.001205067,0.00287219,1,1_0900.jpg
0.030255562,-0.015200756,-0.012298306,0.005001292,0.004281939,-0.013127176,0.00781575,-0.011408498,0.004369862,-0.0090474,1,1_0901.jpg
0.028597081,0.026876925,0.002957275,0.03360269,-0.007714002,-0.019028777,0.034502372,-0.006071754,0.000160104,0.017543053,1,1_0902.jpg
0.034193713,-0.015764361,-0.012497243,-0.00094977,0.002424388,-0.006530498,0.006766675,0.006851966,-0.002033236,-0.002104885,1,1_0903.jpg
0.01732539,-0.000471521,-0.019574132,-0.000107847,0.007602782,-0.013847872,0.006748533,-0.003107942,-0.001925967,0.003649507,1,1_0904.jpg
0.026859973,-0.018373093,-0.022973267,-0.013506139,0.017440611,-0.014256191,0.00172332,-0.003502152,-0.002011015,-0.000495786,1,1_0905.jpg
0.023488747,-0.001317714,-0.009816706,0.002265354,0.004913873,-0.000848512,0.010420204,0.01952665,-0.010020974,-0.000497059,1,1_0906.jpg
0.041267205,-0.029848319,-0.007412272,-0.00343204,0.010970871,-0.002079247,-0.002280909,0.002525082,-0.01017362,-0.009976069,1,1_0907.jpg
0.03296747,0.018077748,0.003071337,0.02020338,-0.014131939,-0.009854934,0.025338525,0.01514844,-0.000682588,0.004732919,1,1_0908.jpg
0.01648029,0.020102244,-0.013378342,0.014619406,-0.020668851,-0.004795541,0.019650001,0.017836563,-0.000413794,0.00860304,1,1_0909.jpg
0.026639864,-0.02029604,-0.016528346,-0.002034545,0.007626806,-0.0106706,0.002564645,-0.01042374,-0.009332278,-0.000868941,1,1_0910.jpg
0.024110932,-0.011379194,-0.01816834,0.002325637,0.00780642,-0.013205521,0.005746551,-0.00884371,-0.013576826,0.005580162,1,1_0911.jpg
0.03523724,-0.007745201,-0.000207072,-0.000346925,-0.00356693,-0.008816034,-0.004434767,-0.01444771,-0.002504729,-0.005833357,1,1_0912.jpg
0.016398754,-0.008600307,-0.005104802,-0.007058831,0.002857226,-0.013915987,0.003744181,0.016014481,-0.003823414,-0.01144887,1,1_0913.jpg
0.039067645,-0.041452076,0.013147849,-0.011440196,-0.024568083,0.007763953,0.013587739,-0.007922041,0.016553303,0.000117595,1,1_0914.jpg
0.03426235,0.006076811,0.010887967,0.020332975,-0.003199438,-0.001795285,0.015760284,-0.005727748,-0.006996586,0.006045564,1,1_0915.jpg
0.035528786,0.018766975,0.004940292,0.01640932,0.022276264,-0.006027737,0.025792947,0.02425408,-0.002353708,0.010037312,1,1_0916.jpg
0.04831561,0.074225925,0.03016923,-0.026656415,-0.004246669,-0.009565679,-0.019343516,0.001936187,0.000176017,0.003804037,1,1_0917.jpg
0.059804894,0.08703636,0.036761444,-0.036010418,0.005960066,-0.007407455,-0.030272078,-0.017573377,-0.004050328,0.000815485,1,1_0918.jpg
0.053000607,0.08689521,0.03026433,-0.020437604,0.009440292,0.002238624,-0.011927898,-0.010062028,-0.006389603,0.006769034,1,1_0919.jpg
0.039376076,0.06295387,0.010889592,-0.012702695,-0.015347565,0.014540837,0.004472216,0.02037242,-0.00038208,0.010117508,1,1_0920.jpg
0.033385992,0.07073392,0.024835827,-0.010402801,0.003361371,-0.007359013,-0.010016225,-0.025390387,-0.008644484,-0.005669244,1,1_0921.jpg
0.04095991,0.06072464,0.016231008,-0.002555358,0.014220294,0.000557887,0.00779027,0.01328118,-0.004178285,0.002165409,1,1_0922.jpg
0.045565978,0.07567583,0.036807846,-0.019592972,-0.009393631,-0.004623232,-0.015181789,-0.00886606,-0.008621223,0.003205057,1,1_0923.jpg
0.062116392,0.05799089,0.021586549,-0.019384945,0.001126664,0.006792577,-0.004474493,0.005187732,-0.001570639,0.007899267,1,1_0924.jpg
0.030209964,0.07031411,0.030530376,-0.006731072,0.002046735,0.003026243,-0.006559539,-0.006333557,-0.003479037,0.006399744,1,1_0925.jpg
0.028145026,0.02590269,-0.010329493,0.017534753,0.006780623,-0.023107309,0.029754829,0.006645814,-0.001063325,0.016845742,1,1_0926.jpg
0.032449696,0.043817353,0.001945211,0.011309602,0.019757226,0.001099843,0.025295395,0.004577065,0.007851063,0.006114586,1,1_0927.jpg
0.03824987,0.04143223,0.006093643,-0.003999014,0.003498588,-0.002609881,0.014367018,0.006400958,-0.009277953,-0.009015689,1,1_0928.jpg
0.020619644,0.024208112,-0.005676065,0.019694244,0.010382002,0.005265724,0.024651429,0.013822281,-0.001045178,-0.00967501,1,1_0929.jpg
0.02809281,0.0599402,0.015668524,-0.007634693,-0.007491833,0.002690619,0.013695051,0.001466122,0.002270933,0.007472087,1,1_0930.jpg
0.04428206,-0.004898842,0.009565875,0.015128552,-0.001017832,-0.028458787,0.015972987,-0.014822356,0.010781508,0.020963877,1,1_0931.jpg
0.052437853,0.001396582,0.018308043,-0.004223259,-0.012376108,0.014474096,-0.011928375,-0.004569697,0.007375324,-0.008996515,1,1_0932.jpg
0.057449773,-0.03493021,-0.005400401,0.000916044,0.00729943,0.001057323,0.004520303,-0.001315758,-0.000466013,-0.004201526,1,1_0933.jpg
0.06106286,-0.008621617,0.01452256,-0.014139541,0.003033409,0.002539276,-0.010468123,-0.005939397,0.00444161,-0.013179001,1,1_0934.jpg
0.042450532,-0.013747863,0.006048134,0.003679853,-0.004831415,-0.00058573,-0.003101796,0.001221176,0.007644118,-0.010741309,1,1_0935.jpg
0.04934994,-0.023995595,0.017271122,0.004590369,-0.011619548,-0.006645486,-0.008000667,-0.005204576,-0.00753007,-0.029248236,1,1_0936.jpg
0.061934955,-0.01778538,0.007097666,-0.009144384,-0.001287534,0.008843497,-0.006572891,-0.001015336,-0.000470782,-0.004805442,1,1_0937.jpg
0.080468714,-0.061783344,0.01288602,0.0147241,-0.021584658,0.031955957,-0.004804213,0.008638212,0.024546288,0.006681308,1,1_0938.jpg
0.058105666,-0.037803918,0.010579519,0.019891364,-0.026462803,0.025230872,-0.000111605,0.014492656,0.018329695,-0.003002208,1,1_0939.jpg
0.01619872,0.004912686,-0.031053685,-0.006830869,-0.019723328,-0.00373711,0.001503291,0.003120539,0.006922989,0.01597805,1,1_0940.jpg
0.019545259,-0.006993247,0.002858753,0.022514438,0.004931773,-0.002402598,0.009616757,-0.006465994,0.003328514,0.009839595,1,1_0941.jpg
0.04369073,-0.020965172,0.002646473,0.020897979,-0.009854154,0.01804268,0.003789732,0.012216494,-0.001423993,0.00287638,1,1_0942.jpg
0.030281102,-0.02213776,-0.011469202,0.007275988,-0.013567423,-0.011019607,0.00059304,-0.003011345,0.011748708,0.003247389,1,1_0943.jpg
0.041040692,0.015408056,0.000910898,0.036747295,0.008606903,0.00460538,0.03598448,0.020168299,0.022823183,0.028776653,1,1_0944.jpg
0.03312881,-0.015918221,-0.013493172,0.003511177,-0.017122274,0.00059525,0.007874504,0.005398564,0.000359405,0.007407409,1,1_0945.jpg
0.04100488,-0.016865201,-0.01041261,0.009344472,-0.005972829,-0.001919625,0.010342701,0.000721631,0.00323029,0.004947425,1,1_0946.jpg
0.033736445,-0.010664127,-0.013256934,0.010198009,-0.005597426,-0.009348491,0.01157078,0.000599098,0.002090076,0.012096078,1,1_0947.jpg
0.010953187,0.050415363,0.009373109,0.034774423,0.009859046,-0.015009088,0.044506263,0.023070594,-0.005223699,0.019772924,1,1_0948.jpg
0.011465977,0.010968718,0.006713121,0.011347286,-0.000150196,-0.043435402,0.017393816,0.014740248,-0.021146646,-0.005910465,1,1_0949.jpg
0.007746251,0.010216507,0.027810562,0.026623419,-0.002858484,-0.03478839,0.012842288,0.018838923,-0.016569637,-0.003679496,1,1_0950.jpg
0.02629889,-0.001164364,0.002660833,0.013168028,-0.000782743,-0.000137002,0.008727287,0.024919225,-0.017636912,-0.008378665,1,1_0951.jpg
0.01268747,0.000482764,0.012119256,0.019967357,0.005801185,-0.018907933,0.013389661,0.006245809,-0.014389772,-0.013920174,1,1_0952.jpg
0.005937476,0.021879697,0.010474309,0.028549073,0.01835381,-0.027108088,0.020224461,0.001095096,-0.016500682,0.002867991,1,1_0953.jpg
0.014355282,0.027903989,0.00257856,0.032562472,0.004544683,-0.04719734,0.03176424,-0.000839722,-0.022734871,0.013994355,1,1_0954.jpg
0.038825188,-0.01892187,-9.47E-05,0.023912933,-0.002032813,-0.013102875,0.009391476,-0.007270927,-0.015250897,0.011675394,1,1_0955.jpg
-0.002520459,0.010706943,0.000449132,0.006687794,0.01050945,-0.021897493,0.011974595,0.013278998,-0.012931999,-0.002023012,1,1_0956.jpg
0.042200048,-0.026193362,0.019949164,0.025904853,-0.039267715,0.039271127,0.000866419,0.030394392,0.004292627,-0.00474474,1,1_0957.jpg
0.031085167,-0.018754466,0.002552359,-0.000258644,-0.000489507,-0.002215475,-0.000270073,0.007692324,-0.00146627,-0.014330241,1,1_0958.jpg
0.05833901,-0.029129859,-0.00110001,0.009074858,-0.011454565,0.003728445,0.004210846,-0.003236773,0.01177631,0.00293524,1,1_0959.jpg
0.045112252,-0.019701855,-0.011943208,0.010524701,-0.005753189,-0.011351976,0.011219806,-0.016480053,0.004877473,-0.002297777,1,1_0960.jpg
0.06060876,-0.009173898,0.014875718,-0.018587261,-0.002737342,0.014612485,-0.026915079,-0.013309631,0.010835366,-0.014733318,1,1_0961.jpg
0.05481725,-0.004342611,0.021921167,-0.009123334,0.000321635,0.013732508,-0.019882696,-0.009691672,0.010635056,-0.017441941,1,1_0962.jpg
0.04977384,-0.012810933,0.01100776,-0.008527406,-0.000940457,0.010036835,-0.013435262,-0.007977609,0.003822878,-0.00821366,1,1_0963.jpg
0.05811677,-0.000504848,0.02236718,-0.014649963,-0.017267806,0.016362138,-0.018785337,-0.011344024,0.011549135,-0.0132138,1,1_0964.jpg
0.03661265,-0.0315265,0.013334457,0.006392938,-0.003886661,-0.004854162,-0.006017488,0.01222065,0.001097348,-0.014233228,1,1_0965.jpg
0.042037137,0.07021771,0.034717456,-0.025738837,-0.00403847,-0.004216386,-0.029853826,-0.006327788,-0.010185204,-0.001486852,1,1_0966.jpg
0.020637332,0.038445193,0.016987175,0.003852166,-0.013237876,0.000798956,0.014035658,0.011609753,-0.016744683,-0.008113963,1,1_0967.jpg
0.0447384,0.057952307,0.017821899,-0.006487763,0.002001272,-0.001320039,0.001730504,0.00058938,-0.006910301,0.001513196,1,1_0968.jpg
0.070687324,0.08291101,0.05001624,-0.030436873,-0.009074554,0.01171751,-0.029637828,-0.015733438,-0.00119137,0.008948025,1,1_0969.jpg
0.059810605,0.049264487,0.030694509,-0.022730233,-0.014264645,0.00864149,-0.018912487,0.008617384,-0.007443533,-0.00983065,1,1_0970.jpg
0.033080257,0.04017012,0.02609625,0.004191366,-0.006735309,0.004393297,-0.00107439,0.009134019,-0.006201346,-0.006755407,1,1_0971.jpg
0.024644567,0.032925654,0.002969235,0.000242432,-0.001432507,0.01431178,0.001943791,0.005166495,0.000643906,-0.000987198,1,1_0972.jpg
0.03645468,0.021428984,0.011301889,0.004597297,-0.009396561,0.000446904,0.006226151,0.016674692,-0.010460255,-0.005553158,1,1_0973.jpg
0.024844121,0.022092374,0.009914313,0.003188614,-0.00419805,0.007497057,0.010410805,0.01571808,-0.011703121,-0.010336841,1,1_0974.jpg
0.04543252,0.02126665,0.014784945,-0.012076966,-0.01661986,0.007554345,-0.003338551,0.016475065,-0.011705408,-0.020845147,1,1_0975.jpg
0.039799612,0.016014341,0.012619655,0.02138434,-0.002277151,0.008825561,0.02231493,0.031790968,-0.01079371,0.003076106,1,1_0976.jpg
0.047629084,0.013979977,0.013256077,0.011268008,0.001021342,0.016972449,0.010163883,0.021831917,-0.021980368,0.006127347,1,1_0977.jpg
0.029151648,0.026734322,0.02425123,0.013071043,-0.02352997,0.014960222,0.004386937,0.016682371,-0.001900785,-0.002310618,1,1_0978.jpg
0.042046003,-0.007663325,0.012910619,0.004122017,-0.005097453,-0.012058922,-0.008556722,-0.006805293,-0.002811568,-0.008340688,1,1_0979.jpg
0.045988243,-0.013173913,0.02128421,0.000106972,0.003744861,0.003115894,-0.010900765,0.002980253,-0.010229731,-0.01169443,1,1_0980.jpg
0.048762262,-0.038871314,-0.013892926,-0.00629418,0.02077977,-0.015227125,0.00104234,-0.014630428,-0.009111053,-0.006619392,1,1_0981.jpg
0.0465509,-0.034875683,-0.016086493,-0.012423967,0.022445012,-0.019350884,0.001916043,-0.015616439,0.006160812,-0.0020663,1,1_0982.jpg
0.041165683,0.006638859,-0.00265887,-0.015340305,0.014732359,-0.004237933,-0.008198419,-0.002583223,-0.003980766,0.002299393,1,1_0983.jpg
0.079579875,-0.05294076,-0.004633964,-0.005678126,0.034219053,0.01346263,-0.001986699,-0.008953457,-0.025779298,0.013127616,1,1_0984.jpg
0.048480667,-0.008066844,0.008890177,-0.006078092,0.018106429,0.00482309,0.001342119,-0.008895855,-0.015464346,0.002713404,1,1_0985.jpg
0.061057933,-0.039423913,-0.003307339,-0.006251009,0.021741197,-0.019349022,0.007127231,-0.013699045,0.000714084,0.012724738,1,1_0986.jpg
0.061171897,-0.040066954,-0.006499718,3.15E-05,0.01673589,-0.011999611,0.004695254,-0.013233139,-0.005778142,0.003754322,1,1_0987.jpg
0.053744487,-0.03605994,0.000683462,0.001562154,0.012065744,-0.012477458,0.006084802,-0.010902165,-0.003346998,0.007685468,1,1_0988.jpg
0.046980448,-0.024693863,-0.008704453,-0.00891505,0.020063136,-0.002922808,-0.000401865,-0.007509422,0.004895961,-0.001956475,1,1_0989.jpg
0.081775576,-0.024187498,0.009002245,-0.005873926,0.014250748,0.012728003,-0.00076928,-0.009264889,-0.006237318,0.001219902,1,1_0990.jpg
0.07173007,-0.039815225,-0.000628286,-0.005272444,0.025107596,-0.005760021,0.005624987,-0.005209159,-0.0075935,-0.01293806,1,1_0991.jpg
0.035489485,-0.029601656,-0.01719888,-0.010894354,0.022257544,-0.016999561,-0.000136001,-0.009705894,0.000621198,0.004870342,1,1_0992.jpg
0.0612497,-0.017078362,0.01167038,-0.010824286,0.004117087,-0.010622407,-0.010499468,-0.022934485,-0.004053101,-0.009754798,1,1_0993.jpg
0.06324547,-0.03456456,-0.012270165,-0.004040253,0.016264852,-0.017849047,0.008833161,-0.010478496,0.003667658,0.014076689,1,1_0994.jpg
0.037688762,-0.019346457,-0.006483801,-0.005939488,0.007780209,-0.016111774,5.83E-05,-0.013690597,0.004790295,-0.001790811,1,1_0995.jpg
0.058964383,-0.03903429,-0.009676311,-0.004142927,0.03000184,2.03E-05,0.002985616,-0.01131062,-0.0001876,0.006347209,1,1_0996.jpg
0.049540937,-0.024946155,-0.009471783,-0.008973758,0.01827252,-0.002625807,0.000535236,-0.004482339,0.005582533,-0.00046391,1,1_0997.jpg
0.06573769,-0.050271288,0.009416739,-0.012661846,0.009094056,0.020616077,-0.000310951,-0.005360234,-0.002809353,0.001919517,1,1_0998.jpg
0.044372138,-0.031225713,-0.013331502,-0.006307464,0.01864331,-0.007748488,0.005368206,-0.017215159,0.003568868,-0.008386917,1,1_0999.jpg
0.055585466,-0.01641913,-0.006511872,-0.009115883,0.007232927,0.007078478,0.000831915,-0.000112035,-0.008787878,0.008876368,1,1_1000.jpg
0.07655068,-0.04991908,-0.00609139,-0.014559817,0.03515526,0.018850615,0.002069079,-0.010827228,-0.006025787,-0.01990345,1,1_1001.jpg
0.07073745,-0.047022272,-0.002808556,-0.004378084,0.024531765,0.003743491,0.001797863,-0.008800107,-0.003881871,-0.011390641,1,1_1002.jpg
0.05948802,-0.051339023,-0.00443829,-0.005807258,0.018829847,0.001165142,-0.005484957,-0.006527089,-0.006907279,-0.01220591,1,1_1003.jpg
0.07029332,-0.02234919,0.007835289,-0.007744001,0.002791665,0.001441593,-0.012166744,-0.017842626,0.00527396,0.003552058,1,1_1004.jpg
0.06376409,-0.035310827,-0.006982407,0.00327637,0.020373698,0.003472929,0.007199541,-0.011293713,-0.007499312,0.003479888,1,1_1005.jpg
0.057116527,-0.03634767,-0.00662204,0.000530986,0.01246226,-0.006003429,0.005523062,-0.018829143,-0.000202037,-0.003280915,1,1_1006.jpg
0.066160865,-0.04197223,-0.000441322,0.001735447,0.005524088,-0.007896628,0.003268179,-0.018473841,0.001974929,-0.003526778,1,1_1007.jpg
0.051395766,-0.03761595,-0.006555409,-0.00469014,0.004013344,-0.011982522,0.00105154,-0.02111427,-0.007448966,-0.009806011,1,1_1008.jpg
0.040596765,-0.032223683,-0.015286806,-0.001604341,0.010592063,-0.011404337,-0.002566163,-0.004687871,-0.007063771,-0.004049339,1,1_1009.jpg
0.04216742,-0.007633616,-0.00496252,-0.013976373,-0.003435181,-0.009192834,-0.004776781,-0.001663384,-0.002824935,0.005608562,1,1_1010.jpg
0.06577041,-0.02917535,0.015912643,-0.003989814,-0.013440232,0.017542014,-0.015873918,-0.008937598,-0.005718269,-0.011826239,1,1_1011.jpg
0.04393207,-0.029358383,-0.017656552,-0.001174205,0.012065243,0.012268075,-0.004034027,0.002374417,-0.009330218,0.020231094,1,1_1012.jpg
0.07319356,-0.04176913,0.001322999,0.002924482,0.01661626,0.019726554,-0.002351527,-0.002826473,-0.003290895,0.013913087,1,1_1013.jpg
0.0584408,-0.033216715,-0.004479208,0.001919958,0.005125197,0.011064425,0.001563176,0.006947475,0.000222906,0.008898303,1,1_1014.jpg
0.07435208,-0.044749863,0.00448743,0.002564781,0.017741345,0.028185027,-0.00360088,0.002847139,0.003280907,-0.003465996,1,1_1015.jpg
0.081082836,-0.044330895,0.005081215,-0.019767981,0.022573927,0.00618518,-0.015823899,-0.030659601,-0.002842398,-0.009888574,1,1_1016.jpg
0.054000802,-0.025430582,-0.017863233,-0.006989666,0.019909756,0.019257728,-8.24E-05,0.01511891,-0.003945217,0.014307269,1,1_1017.jpg
0.06901389,-0.03988813,-0.009317919,-0.002123809,0.019927291,0.001327907,0.007163792,-0.003335125,0.006969546,0.002208119,1,1_1018.jpg
0.067180276,-0.039173655,-0.004523479,0.003228059,0.02381806,0.005480686,0.004335265,-0.012059349,-0.008078299,-0.001774179,1,1_1019.jpg
0.07166843,-0.04780739,-0.004074154,-0.00166532,0.01652863,-7.14E-05,0.000450545,-0.020278769,0.000832331,0.003644109,1,1_1020.jpg
0.06263433,-0.018393936,0.015331131,-0.014155845,0.007794859,0.019887922,-0.021142043,-0.005313225,-0.017001035,-0.00169967,1,1_1021.jpg
0.066684194,-0.029848251,0.002981047,0.007001192,0.011359959,0.003197953,0.005065351,0.001056287,0.00215349,0.00520781,1,1_1022.jpg
0.04083094,-0.027671367,-0.009726034,-0.012354228,0.014694869,-0.021054016,0.007036542,-0.002320244,0.001726987,-0.00073837,1,1_1023.jpg
0.06907227,-0.05021657,0.004863098,0.003282652,0.011509482,0.014258343,-0.004542042,0.002186294,0.008258424,-0.009521798,1,1_1024.jpg
0.063678496,-0.013279622,0.014976236,-0.012133954,0.001726717,0.019774638,-0.020392334,-0.008449287,-0.01879097,0.000689226,1,1_1025.jpg
0.033913918,-0.023176372,-0.002360121,0.007768427,0.002853043,-0.011688847,0.000600134,-0.006893125,-0.009268267,-0.014198908,1,1_1026.jpg
0.03970742,-0.026869426,0.002012149,0.004029881,0.006010032,0.003242832,-0.000563046,-0.002990348,-0.011495471,-0.017851818,1,1_1027.jpg
0.046558145,-0.020832222,-0.011087755,-0.006106312,0.008623299,-0.016526524,0.003819455,-0.000817191,0.010185393,0.007412339,1,1_1028.jpg
0.053245634,-0.032664925,0.003179249,0.009553154,0.007647769,0.001721852,0.002903255,0.000981362,0.007329888,-0.002001211,1,1_1029.jpg
0.023020899,0.000743852,-0.005220488,-0.009318272,-0.005059973,-0.009997312,0.000739964,0.002040065,-0.001324434,0.00332295,1,1_1030.jpg
0.040655795,-0.01896515,-0.019541038,-0.001588827,0.003740156,-0.015477915,0.007661969,-0.009324364,0.002242265,0.006694196,1,1_1031.jpg
0.044219162,-0.01983891,-0.006832427,-0.015293436,0.01227652,-0.017545644,-0.005169813,-0.00689007,0.000318213,-0.004609987,1,1_1032.jpg
0.018937532,-0.011267664,-0.006298994,-0.012967348,0.004525358,0.000932954,0.003970155,0.022368701,-0.003110109,-0.008287226,1,1_1033.jpg
0.031149771,0.004068565,-0.000980245,-0.012592457,0.005221314,-0.006939103,0.002246538,-0.003383862,0.001060851,-0.002451769,1,1_1034.jpg
0.03710576,-0.011042613,0.004425868,-0.009042049,0.002627179,-0.006236049,0.01822864,0.013360012,0.002883866,-0.000156571,1,1_1035.jpg
0.042473376,0.007685931,0.010760807,-0.010132277,-0.008233595,-0.002129211,-0.001703032,0.001035421,0.008907661,-0.000149401,1,1_1036.jpg
0.054317348,-0.032593016,0.007127049,0.012415594,-0.001159248,0.003188902,-0.000501815,0.007798204,0.007066547,-0.003792955,1,1_1037.jpg
0.057957027,-0.026621,0.011974284,-0.000930288,-0.00156645,-0.002798339,-0.009500355,-0.004438977,0.010394879,-0.008349302,1,1_1038.jpg
0.04522591,0.05579088,0.029118892,-0.008170502,-0.015638484,-0.013708713,-0.012556262,-0.014591019,-0.00463423,-0.000231115,1,1_1039.jpg
0.04156006,-0.01086324,0.007469771,0.03197923,-0.009522306,-0.011613155,0.021438152,0.003604377,0.003692469,-0.002320902,1,1_1040.jpg
0.03797071,-0.03224427,-0.010311825,0.000424968,0.005729704,-0.011884617,0.000252505,-0.009152358,0.005267428,-0.000250645,1,1_1041.jpg
0.07115416,0.058057312,0.037594527,-0.012579533,-0.037123993,-0.004309751,-0.021929607,-0.032612987,0.014832741,0.012200375,1,1_1042.jpg
0.06221906,-0.023785433,0.001455781,-0.000964289,-0.003288598,-0.005705747,-0.0067309,-0.024765538,0.010465571,0.002612392,1,1_1043.jpg
0.04782905,-0.02430384,-0.001251174,-0.001461636,-0.005956672,-0.011979993,-0.007083558,-0.016898053,0.003341262,0.000661597,1,1_1044.jpg
0.025187636,-0.02513767,-0.006225634,-0.017372658,0.01257188,0.002149483,-0.008883921,0.017561266,0.001013166,-0.010435364,1,1_1045.jpg
0.035810333,-0.009200586,0.011959094,-0.018485907,-0.006335938,0.000581557,-0.021207936,-0.00511213,0.008723477,-0.008281722,1,1_1046.jpg
0.03769419,-0.026084512,-0.004217958,0.000284052,-0.000561892,-0.011776573,0.00164301,-0.001393527,0.006003074,-0.005378556,1,1_1047.jpg
0.057897355,-0.012335555,0.002691229,-0.00950556,0.000820771,-0.007716491,-0.004946214,-0.009615846,0.012056388,0.000567751,1,1_1048.jpg
0.06821008,-0.04254034,-0.008982177,-0.016643137,0.025459995,0.001819813,0.000489541,-0.004486695,0.008539698,-0.005118855,1,1_1049.jpg
0.03760524,-0.015561641,-0.00499411,-0.003637239,0.021322237,-0.004884696,0.007319029,0.005718263,0.014437238,-0.011686693,1,1_1050.jpg
0.03237579,-0.003716853,0.003267104,0.00230507,0.002141006,0.004824339,-0.001374453,0.000597327,0.006079977,-0.004527444,1,1_1051.jpg
0.02975358,-0.013699844,0.004815967,0.004799675,0.003235991,-0.007884473,0.006652904,0.006697185,0.005032095,0.003507679,1,1_1052.jpg
0.023569353,-0.014450427,-0.003097708,-0.004140917,0.013332602,0.002704999,-0.001914736,0.009239225,-0.004155235,0.000972815,1,1_1053.jpg
