P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,Class,TSNE.x,TSNE.y,TSNE.jaccard,MDS.x,MDS.y,MDS.jaccard,Isomap.x,Isomap.y,Isomap.jaccard,Spectral.x,Spectral.y,Spectral.jaccard
0.0416,0.0,0.0,0.0,0.257308,1.0,0.0,0.0,0.0,0.036736000000000005,0.003829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000414,0.015833,0.0,0.0,0.0,0.08438999999999999,0.222383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018109,0.249444,0.0,0.0,5.2e-05,0.100843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000207,0.0,0.0,0.000155,0.567134,0,2,-0.0504,0.4480,0.375,0.3538,0.4129,0.2222222222222222,0.6587,0.3089,0.2222222222222222,0.5399,0.3016,0.2222222222222222
0.735058,0.0,0.0,0.0,0.67791,0.18387,0.0,0.0,0.0,0.13280899999999998,0.082594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001268,0.006002,0.0,0.0,8.499999999999999e-05,0.043706,0.513568,0.0,0.0,0.0,0.093245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011835,0.035252,0.0,0.0,8.499999999999999e-05,0.681292,0.0,0.0,0.0,8.499999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001184,0.0,8.499999999999999e-05,1.0,0,2,-0.1474,-0.0559,0.375,0.7065,0.3655,0.2222222222222222,0.7497,0.0570,0.2222222222222222,0.3752,0.4399,0.375
0.330415,0.006595999999999999,0.002758,0.056728,0.431159,0.716719,0.823459,0.00012,0.00024,0.024826,1.0,0.002758,0.0,0.0,0.584433,0.0,0.0,0.0,0.0,0.004677000000000001,0.102782,0.132286,0.0,0.00012,0.001559,0.128328,0.049652,0.001919,0.0,0.0,0.220556,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012,0.084912,0.045814,0.019549,0.0,0.00012,0.305349,0.010434,0.0,0.0,0.002159,0.0,0.0,0.0,0.0,0.0,0.0,0.00012,0.00024,0.012353,0.0,0.000959,0.215759,0,2,0.1089,0.7190,0.375,0.6509,0.6431,0.047619047619047616,0.6976,0.5647,0.15789473684210525,0.3826,0.2111,0.1
0.711957,0.085226,0.0,0.006773,0.262331,1.0,0.08330800000000001,0.010728,0.001558,0.064549,0.442613,0.005094,0.0,0.0,0.005514,6e-05,0.0,0.0,0.0,0.0,0.00018,6e-05,0.0,0.00012,0.0,0.001319,0.008870000000000001,0.012526,0.0,0.0,0.007851,0.000719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001378,0.0,0.0,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.1099,0.5399,0.6923076923076923,0.0569,0.6765,0.2222222222222222,0.5909,0.5374,0.375,0.5238,0.1296,0.375
0.052811,0.0,0.0,0.0,0.050192,0.091003,0.020786,0.0,0.0,0.093025,1.0,0.0,0.0,0.0,0.112154,0.0,0.0,0.0,0.0,0.0,0.000199,0.0017239999999999998,0.0,0.0,0.0,0.003017,0.0017239999999999998,0.0,0.0,0.0,0.137979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000133,0.0,0.0,0.0,3.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-0.0563,0.6986,0.8333333333333334,0.3152,-0.3955,0.047619047619047616,0.7209,0.4806,0.2222222222222222,0.3949,0.1875,0.15789473684210525
0.124497,0.0,0.0,0.0,0.367792,1.0,0.0014869999999999998,0.0,0.0,0.053825,0.184391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028616000000000006,0.0,6.2e-05,0.0,0.032518,0.961103,6.2e-05,0.0,0.0,0.002478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2e-05,0.057851,0.00607,0.0,0.0,0.286033,0.001053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001425,0.0,0.0,0.004212,0,2,-0.1552,0.5425,0.5714285714285714,0.2348,0.7440,0.2222222222222222,0.6245,0.4576,0.2222222222222222,0.5011,0.2259,0.375
0.008741,0.00032,0.026436,0.0,0.301887,1.0,0.04104,0.0,0.0,0.349323,0.417013,0.004157,0.0,0.0,0.017056,0.0,0.0,0.0,0.0,0.0,0.003091,0.045944,0.006183,0.0,0.0,0.164162,0.804179,0.005437,0.0,0.0,0.114593,0.000213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022492,0.621043,0.017909,0.0,0.00064,0.766336,0.030487,0.0,0.0,0.029954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052127,0.0,0.0,0.52084,0,2,-0.1669,0.3906,0.6923076923076923,0.6254,0.6807,0.15789473684210525,0.8867,0.4586,0.375,0.4488,0.2578,0.2222222222222222
0.001843,0.0,0.0,0.0,0.015827,0.144607,0.0,0.0,0.0,0.519079,0.282547,0.0,0.0,0.0,0.000488,0.0,0.0,0.0,0.0,0.0,0.0,0.001734,0.0,0.0,0.0,0.117019,1.0,0.004011,0.0,0.0,0.107425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142818,0.084011,0.0,0.0,0.29626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006340999999999999,0.0,0.0,0.000434,0,2,-0.2388,0.6275,0.6923076923076923,-0.1755,0.6307,0.15789473684210525,0.6590,0.5623,0.047619047619047616,0.4110,0.2653,0.1
0.010474,0.044179,0.003237,0.00019,0.009077,0.013456999999999998,0.5219630000000001,0.040625,6.3e-05,0.0073,1.0,0.004507,0.0,0.0,0.034848000000000004,0.0,0.0,0.0,0.0,0.0,0.001016,0.000381,0.0,0.00019,0.001143,0.022153,0.025136,0.029072000000000008,0.0,6.3e-05,0.189285,0.0006349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036753,0.012187,0.016885,0.0,0.012886000000000002,0.595087,0.04018,0.0,0.0,0.007934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026279000000000004,0.0,0.0,0.480069,0,2,-0.0438,0.7555,0.6923076923076923,0.6890,-0.3285,0.15789473684210525,0.5165,0.2568,0.047619047619047616,0.3744,0.4005,0.047619047619047616
0.216223,0.0,0.001602,0.0,1.0,0.61395,0.0,0.0,0.0,0.307827,0.02356,0.005683,0.0,0.0,0.003978,0.0,0.0,0.0,0.0,0.0,0.0,0.000207,0.0,0.0,0.0,0.165797,0.058538,0.0,0.0,0.0,0.0057350000000000005,0.000207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004443,0.012916999999999998,0.002738,0.0,0.0,0.06530599999999999,0.037975,0.0,0.0,0.006252000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02015,0.0,0.0,0.053268,0,2,0.1307,0.3969,0.5714285714285714,0.1321,0.6047,0.2222222222222222,0.3082,0.7799,0.2222222222222222,0.4868,0.1638,0.2222222222222222
0.0,0.485173,0.113125,0.00011,0.0,0.042284,1.0,0.02905,0.0,0.0,0.244371,0.004558,0.0,0.0,0.031796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000439,0.235695,0.0,0.0,0.416639,0.014443,0.0,0.0,0.003624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5e-05,0.0,0.0,0.0020870000000000003,0.011477,0.0,0.0,0.021252,0.028775,0.0,0.0,0.014937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033169,0.0,0.0,0.025865,0,2,-0.2514,0.8007,0.29411764705882354,0.4650,-0.5352,0.1,0.2425,-0.0140,0.1,0.2968,0.2330,0.1
0.0,0.485173,0.113125,0.00011,0.0,0.042284,1.0,0.02905,0.0,0.0,0.244371,0.004558,0.0,0.0,0.031796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000439,0.235695,0.0,0.0,0.416639,0.014443,0.0,0.0,0.003624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5e-05,0.0,0.0,0.0020870000000000003,0.011477,0.0,0.0,0.021252,0.028775,0.0,0.0,0.014937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033169,0.0,0.0,0.025865,0,2,-0.0620,0.9825,0.29411764705882354,-0.3268,0.5989,0.047619047619047616,0.2425,-0.0140,0.1,0.2943,0.2326,0.1
0.14286400000000002,0.082884,0.0,0.0,0.091863,1.0,0.0,0.0,0.0,0.225899,0.276093,0.000151,0.0,0.0,0.0060030000000000005,0.0,0.0,0.0,0.0,0.00111,0.005549,0.187005,0.005448,0.0,0.000252,0.082026,0.041417,0.0,0.0,0.0,0.012612,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0,0.0,0.000202,0.141956,0.124048,0.000101,0.0,0.000252,0.05196,0.000151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003329,0.004036,0.0,0.000151,0.048378,0,2,-0.0611,0.5058,0.2222222222222222,0.1784,0.4808,0.5714285714285714,0.5494,0.3812,0.5714285714285714,0.5607,0.2011,0.375
0.798283,0.0,0.002961,0.0,0.394256,0.142307,0.0,0.0,0.0,0.0,0.0,0.002072,0.0,0.0,0.004836,0.0,0.0,0.0,0.0,0.0,0.066219,0.591434,0.000493,0.0,0.0,0.24139,0.07816000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127406,0.812395,0.0,0.0,0.0,0.273858,0.013915,0.0,0.0,0.001974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084871,0.0,0.0,1.0,0,2,-0.0462,0.1089,0.15789473684210525,0.7904,0.2653,0.15789473684210525,0.7527,0.0959,0.15789473684210525,0.3693,0.4536,0.29411764705882354
0.562176,0.178053,0.0,0.0,0.21409,0.414577,0.184144,0.0,0.0,0.000102,0.093696,0.000203,0.0,0.0,0.000102,0.0,0.0,0.0,0.0,0.0,0.007613,0.124454,0.0,0.0,0.0,0.231753,0.5914119999999999,0.0,0.0,0.0,0.002741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020607,0.145772,0.010151,0.0,0.0,0.7962640000000001,0.026901,0.0,0.0,0.0028420000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14861400000000002,0.0,0.0,1.0,0,2,-0.1746,0.0319,0.29411764705882354,0.6692,0.3769,0.29411764705882354,0.8159,0.0712,0.2222222222222222,0.4035,0.4330,0.15789473684210525
1.0,0.201822,0.000101,0.0,0.087171,0.245558,0.002768,0.0,0.0,0.022497,0.134582,0.0008560000000000001,0.0,0.0,0.036187,0.0,0.0,0.0,0.0,0.0,0.00146,0.012029,5e-05,0.0,0.0,0.0382,0.054054,0.000604,0.0,0.0,0.011978,0.000151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017109999999999998,0.007398,0.005033,0.0,5e-05,0.07484,0.005989,0.0,0.0,0.000151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00921,0.0,0.0,0.031859,0,2,0.3289,0.5223,0.5714285714285714,-0.0620,0.4792,0.5714285714285714,0.4247,0.7050,0.4666666666666667,0.4935,0.0213,0.375
0.631948,0.0,0.000113,0.0,1.0,0.20231,0.005547,0.0,0.0,0.0,0.7907850000000001,0.000679,0.0,0.0,0.002264,0.0,0.0,0.0,0.0,0.0,0.16381800000000002,0.271142,0.0,0.014831,0.0,0.008038,0.65176,0.015623,0.0,0.0,0.047096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01834,0.177063,0.008604,0.0,0.0,0.527001,0.003623,0.0,0.0,0.000792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000113,0.020718,0.0,0.0,0.5407,0,2,-0.1192,0.0714,0.2222222222222222,0.5247,0.7002,0.1,0.6423,0.4564,0.1,0.3738,0.2418,0.1
1.0,0.0,0.0,0.0,0.5739770000000001,0.8298700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000897,0.0,0.0001,0.0,0.0,0.0,0.007824,0.081377,0.0,0.0,5e-05,0.006628,0.0004980000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002093,0.0004980000000000001,0.0,0.0,0.0004480000000000001,0.010066,0.001146,0.0,0.0,0.0,0.00024900000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002741,5e-05,0.0,0.0,0.000299,0.0015949999999999998,0,2,0.2000,0.4559,0.4666666666666667,-0.0117,0.7313,0.15789473684210525,0.4354,0.7006,0.15789473684210525,0.4907,0.0868,0.375
0.040574,0.0,0.0,0.0,0.397347,0.8391930000000001,0.083739,0.0,0.0,0.311803,0.472453,0.0,0.0,0.0,0.002119,0.0,0.0,0.0,0.0,0.0,0.0,0.001884,0.007691,0.0,0.0,0.032412,1.0,0.000314,0.0,0.0,0.167007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049992,0.000314,0.0,0.0,0.374039,7.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005494,0.0,0.0,0.157589,0,2,-0.1772,0.5482,0.375,0.2972,0.7456,0.2222222222222222,0.6461,0.4280,0.2222222222222222,0.4807,0.2345,0.375
0.695872,0.0,0.0,0.000911,1.0,0.838298,0.0,0.0,0.0034340000000000004,0.260461,0.003154,0.0,0.0,0.00014,0.001402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.1550,0.4178,0.6923076923076923,0.0282,0.7956,0.29411764705882354,0.3568,0.7964,0.29411764705882354,0.4667,0.1303,0.4666666666666667
0.010763,0.0,0.0,0.0,0.138896,0.7200270000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.919482,0.163828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021185,0.000341,0.0,0.0,0.090872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094005,0.0,0.0,0.27384200000000003,0,2,-0.0292,0.2624,0.29411764705882354,0.5909,0.5671,0.1,0.8782,0.3223,0.1,0.3775,0.2829,0.1
0.569805,0.0,0.0,0.0,1.0,0.467669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000125,0.024816,0.0,0.0,0.0,0.000874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.1598,0.4018,0.375,-0.0203,0.6186,0.29411764705882354,0.2656,0.8022,0.4666666666666667,0.4743,0.0782,0.29411764705882354
1.0,0.33995,0.0,0.0005110000000000001,0.203766,0.6396149999999999,0.33739600000000003,0.051817,0.004233,0.077872,0.47358,0.030506,0.0,0.002116,0.062546,0.005255,0.0,0.0,0.001168,0.0,0.000438,0.000292,0.0,0.0,0.0,0.002481,0.000584,0.080499,0.0,0.000292,0.128302,0.019048,0.0,0.0,0.004306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014815,0.0,0.0,0.053715,0.004379,0.0,0.0,0.001825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00489,0.0,0.0,0.036199,0,2,0.2114,0.5535,0.375,-0.0587,0.7123,0.1,0.5857,0.6585,0.375,0.4981,0.0706,0.4666666666666667
0.555087,0.06942100000000001,0.0,0.0,0.368578,1.0,0.013435,0.0,0.0,0.043957,0.14294500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007026,0.020967,0.0,0.0,0.0,0.180157,0.157673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024958,0.050478,0.000169,0.0,0.0,0.042552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000787,0.0,0.0,0.06250700000000001,0,2,0.1276,0.4730,0.2222222222222222,0.1245,0.5838,0.4666666666666667,0.5257,0.5031,0.5714285714285714,0.5855,0.1490,0.6923076923076923
0.117131,0.001266,0.0,0.0,0.193379,0.990051,9e-05,0.0,0.0,0.224313,0.04848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004703,0.053998,0.0,0.0,0.0,0.384588,0.386035,0.0,0.0,0.0,0.003437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08077100000000001,0.388115,0.001085,0.0,0.0,1.0,0.000543,0.0,0.0,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003527,0.0,0.0,0.6653399999999999,0,2,-0.2010,0.3794,0.5714285714285714,0.6480,0.5418,0.2222222222222222,0.8953,0.3862,0.4666666666666667,0.4349,0.2896,0.29411764705882354
0.0061530000000000005,0.062612,0.0,0.0,0.000216,1.0,0.247449,0.0,0.0,9.3e-05,0.098819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000618,0.0021030000000000003,0.011069,0.0,0.000371,0.117371,0.002721,0.0,0.0,3.1e-05,3.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000216,0.0,0.0,0.000186,0.003401,0.0,0.0,6.2e-05,3.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1e-05,0.0,0.0,0.0,0,2,-0.0012,0.5323,0.4666666666666667,0.1486,0.4555,0.8333333333333334,0.5950,0.3367,0.4666666666666667,0.5166,0.2051,0.375
1.0,0.5966020000000001,0.0,0.0,0.040206,0.402111,0.237735,0.0,0.0,0.004891,0.058327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000927,0.037169,0.002523,0.000154,0.0,0.054981,0.053127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022188,0.026049,0.001236,0.0,0.000103,0.028263,0.000772,0.0,0.0,5.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002368,0.0,0.0,0.013694,0,2,0.3206,0.5773,0.5714285714285714,0.4977,-0.3824,0.047619047619047616,0.5090,0.7388,0.15789473684210525,0.4518,0.0559,0.375
0.224688,0.028622,0.0,0.0,0.050298,1.0,0.120035,0.000746,0.0,0.031792,0.201193,0.000186,0.0,0.0,9.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.017667,9.3e-05,0.001445,0.0,0.049786,0.215598,0.004475,0.0,0.0,0.002844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3e-05,0.293679,0.011374,0.0,0.0,0.087684,9.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303,0.0,0.0,0.006666,0,2,0.0163,0.4838,0.29411764705882354,0.1451,0.5166,0.8333333333333334,0.6539,0.3636,0.29411764705882354,0.5633,0.1981,0.375
0.605744,0.0,0.000398,0.0,0.957464,1.0,0.0,0.0,9.9e-05,0.107732,0.0,0.012025,0.0,0.0,0.001789,0.0,0.0,0.0,0.0,0.0,0.018684,0.236037,0.0,0.0,0.000795,0.7148680000000001,0.037666000000000005,0.0,0.0,0.0,0.001093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9e-05,0.150964,0.295866,0.0,0.0,0.000795,0.150865,0.002683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000596,0.001193,0.026734,0.0,0.000199,0.553767,0,2,0.0631,0.2933,0.2222222222222222,0.5597,0.6991,0.15789473684210525,0.4809,0.7517,0.2222222222222222,0.4186,0.2231,0.15789473684210525
0.350017,0.28291,0.0,0.084998,0.560808,1.0,0.182875,0.0,0.011347,0.029725,0.010303,0.0,0.0,0.0,0.0,0.004455,0.0,0.0,0.0,0.063209,0.067177,0.002645,0.0,0.000418,0.015176,0.028402,0.004316,0.000139,0.0,0.0,0.001253,0.0,0.0,0.0,0.0,0.002924,0.005082,0.0,0.0,0.000766,0.044901,0.013366,0.001253,0.000139,7e-05,0.000418,0.002158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001323,0.000418,0.0,7e-05,7e-05,0.0017399999999999998,0.000139,0,2,0.0727,0.4660,0.5714285714285714,0.0686,0.5899,0.29411764705882354,0.4410,0.5596,0.15789473684210525,0.5268,0.1546,0.375
0.131581,0.023029,0.000279,0.0,0.390844,0.860526,0.524097,0.0,0.01625,1.0,0.234098,0.0,0.0,0.001114,0.002043,0.0,0.0,0.0,0.0,0.0,0.0,0.021636,0.009657,0.000557,0.0,0.041229,0.947627,0.000557,0.0,0.0,0.029529000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070016,0.034079000000000005,0.0,0.0,0.194447,0.022472,0.0,0.0,0.001393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047544,0.0,0.0,0.068437,0,2,-0.2131,0.5401,0.5714285714285714,0.1579,0.9579,0.047619047619047616,0.7713,0.5450,0.1,0.3988,0.2215,0.15789473684210525
0.0,0.0,0.000363,0.0,0.006525,0.758836,0.0,0.0,0.0,0.565253,0.058365,0.000816,0.0,0.0,0.000272,0.0,0.0,0.0,0.0,0.0,0.0,0.000816,0.0,0.0,0.0,0.498641,0.987221,0.0,0.0,0.0,0.008157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012597,0.340131,0.000816,0.0,0.000363,1.0,0.0032630000000000003,0.0,0.0,0.000453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011419,0.0,0.0,0.31303200000000003,0,2,-0.2380,0.4307,0.5714285714285714,0.4990,0.8239,0.15789473684210525,0.9422,0.4636,0.4666666666666667,0.4037,0.2543,0.15789473684210525
0.0,0.0,0.0,0.0,0.259823,0.352296,0.0,0.0,0.0,1.0,0.05829400000000001,0.0,0.0,0.0,5.600000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095171,0.364551,0.000281,0.0,0.0,0.379054,0.000843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000337,0.05705800000000001,0.0,0.0,0.260835,0.000112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000225,0.0,0.0,5.600000000000001e-05,0,2,-0.2785,0.5010,0.4666666666666667,-0.1755,0.6554,0.1,0.6181,0.6830,0.1,0.4029,0.2184,0.15789473684210525
0.001209,0.0,5.5e-05,5.5e-05,0.020943,0.092788,0.0,0.0,0.0,0.10697,0.145394,0.00088,0.0,0.0,0.004123,0.000605,5.5e-05,0.0,0.0,0.000275,0.004672,0.014182,0.0,0.0,0.0,0.084982,1.0,0.00011,0.0,0.0,0.176176,0.0,0.0,0.0,0.0,0.0,0.00022,0.000165,0.0,0.0,0.000275,0.021878,0.083333,0.011324,0.0,0.0,0.789138,0.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001979,0.003078,0.016051,0.0,0.000605,0.172548,0,2,-0.2588,0.5438,0.5714285714285714,0.6787,-0.2890,0.047619047619047616,0.5924,0.4747,0.15789473684210525,0.4180,0.3225,0.047619047619047616
0.543389,0.29994,0.0,0.0,0.011928,0.367888,0.142934,0.0,0.0,0.003217,1.0,6.7e-05,0.0,0.0,0.170006,0.000938,0.0,0.0,0.0,0.0,0.000335,0.123702,0.002613,0.0,0.0,0.041681,0.145279,0.003820000000000001,0.0,0.0,0.311667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000134,0.0,0.013,0.099913,0.000469,0.0,0.0,0.037325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010655,0.0,0.0,0.037593,0,2,-0.0158,0.7135,0.4666666666666667,-0.1274,0.6738,0.15789473684210525,0.7044,0.6001,0.1,0.4402,0.1516,0.1
0.0,0.0,9.3e-05,0.0,0.005117,1.0,0.000186,0.0,0.0,0.8218270000000001,0.040752,9.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006048,0.0,0.0,0.0,0.5648489999999999,0.839133,0.0,0.0,0.0,0.005862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011444,0.334946,0.002605,0.0,0.0,0.7996840000000001,0.004372999999999999,0.0,0.0,0.000279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011816,0.0,0.0,0.244883,0,2,-0.2449,0.4314,0.5714285714285714,0.4627,0.8807,0.15789473684210525,0.9945,0.5662,0.5714285714285714,0.3988,0.2406,0.15789473684210525
1.0,0.036803,0.0,0.0,0.05436900000000002,0.273554,0.00999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094292,0.069521,0.0,0.0,0.015635,0.129313,0.0,0.0,0.0,0.000186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7e-05,0.0,7.4e-05,0.041334,0.013481,0.0,0.0,0.07360599999999999,0.004085,0.0,0.0,0.000966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179,0.0,0.0,0.01207,0,2,0.3039,0.5366,0.4666666666666667,-0.0562,0.4722,0.5714285714285714,0.4473,0.6707,0.5714285714285714,0.5010,0.0224,0.375
0.590076,0.0,0.002957,0.0,1.0,0.963279,0.022591,0.0,0.0,0.027849,0.15879400000000002,0.003779,0.0,0.0,0.004765,8.2e-05,0.0,0.0,0.0,0.0,0.022837,0.101208,8.2e-05,0.0,0.0,0.110737,0.052575,0.004682,0.0,0.0,0.027849,0.004847,0.0,0.0,0.00032900000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.005011,0.007147,0.009447,0.0,0.0,0.02407,0.035242,0.0,0.0,0.005011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705,0.0,0.0,0.012980000000000002,0,2,0.1390,0.4193,0.4666666666666667,0.1211,0.7872,0.15789473684210525,0.3930,0.7283,0.1,0.4822,0.1595,0.29411764705882354
